geo_level,year,sovereign,Disputed,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_CODE,L2_NAME,variable,var_label,value
0,2010,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.718788
0,2011,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.49852
0,2011,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2012,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.93235
0,2012,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2013,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.950989
0,2013,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2014,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.951744
0,2014,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2015,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.921501
0,2015,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2016,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.990021
0,2016,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2017,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2017,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.960594
0,2018,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.994247
0,2018,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2019,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.857384
0,2019,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2020,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2020,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.923294
0,2021,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2021,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.991539
0,2022,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.913589
0,2022,IND,ND,IND115,India,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2010,MDV,ND,MDV154,Maldives,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2011,MDV,ND,MDV154,Maldives,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2012,MDV,ND,MDV154,Maldives,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2013,MDV,ND,MDV154,Maldives,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2014,MDV,ND,MDV154,Maldives,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2015,MDV,ND,MDV154,Maldives,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2016,MDV,ND,MDV154,Maldives,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2017,MDV,ND,MDV154,Maldives,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2018,MDV,ND,MDV154,Maldives,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2019,MDV,ND,MDV154,Maldives,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2020,MDV,ND,MDV154,Maldives,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2021,MDV,ND,MDV154,Maldives,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2022,MDV,ND,MDV154,Maldives,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2010,NPL,ND,NPL175,Nepal,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2011,NPL,ND,NPL175,Nepal,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2012,NPL,ND,NPL175,Nepal,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2013,NPL,ND,NPL175,Nepal,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2014,NPL,ND,NPL175,Nepal,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2015,NPL,ND,NPL175,Nepal,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2016,NPL,ND,NPL175,Nepal,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2017,NPL,ND,NPL175,Nepal,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2018,NPL,ND,NPL175,Nepal,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2019,NPL,ND,NPL175,Nepal,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2020,NPL,ND,NPL175,Nepal,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2021,NPL,ND,NPL175,Nepal,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2022,NPL,ND,NPL175,Nepal,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2010,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2010,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.988403
0,2011,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.931358
0,2011,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2012,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2012,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2013,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2013,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2014,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2014,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2015,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2015,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2016,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2016,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2017,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2017,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2018,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2018,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2019,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2019,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.999283
0,2020,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2020,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.995483
0,2021,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2021,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2022,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2022,PAK,ND,PAK188,Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2010,LKA,ND,LKA231,Sri Lanka,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2011,LKA,ND,LKA231,Sri Lanka,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2012,LKA,ND,LKA231,Sri Lanka,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2013,LKA,ND,LKA231,Sri Lanka,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2014,LKA,ND,LKA231,Sri Lanka,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2015,LKA,ND,LKA231,Sri Lanka,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2016,LKA,ND,LKA231,Sri Lanka,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2017,LKA,ND,LKA231,Sri Lanka,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2018,LKA,ND,LKA231,Sri Lanka,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2019,LKA,ND,LKA231,Sri Lanka,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2020,LKA,ND,LKA231,Sri Lanka,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2021,LKA,ND,LKA231,Sri Lanka,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2022,LKA,ND,LKA231,Sri Lanka,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2010,,D,DS38520,Arunchal Pradesh,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2011,,D,DS38520,Arunchal Pradesh,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2012,,D,DS38520,Arunchal Pradesh,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2013,,D,DS38520,Arunchal Pradesh,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2014,,D,DS38520,Arunchal Pradesh,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2015,,D,DS38520,Arunchal Pradesh,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2016,,D,DS38520,Arunchal Pradesh,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2017,,D,DS38520,Arunchal Pradesh,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2018,,D,DS38520,Arunchal Pradesh,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2019,,D,DS38520,Arunchal Pradesh,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2020,,D,DS38520,Arunchal Pradesh,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2021,,D,DS38520,Arunchal Pradesh,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2022,,D,DS38520,Arunchal Pradesh,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.981842
0,2010,,D,DS38527,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2010,,D,DS38529,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",87.206779
0,2010,,D,DS38530,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",7.0741611
0,2010,,D,DS38528,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2010,,D,DS38521,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",61.003151
0,2011,,D,DS38521,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",44.77383
0,2011,,D,DS38527,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2011,,D,DS38530,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",4.326015
0,2011,,D,DS38529,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",61.892967
0,2011,,D,DS38528,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2012,,D,DS38521,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",96.026482
0,2012,,D,DS38527,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2012,,D,DS38528,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2012,,D,DS38530,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",59.065651
0,2012,,D,DS38529,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2013,,D,DS38529,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2013,,D,DS38530,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",54.801701
0,2013,,D,DS38521,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",97.295853
0,2013,,D,DS38528,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2013,,D,DS38527,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2014,,D,DS38529,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2014,,D,DS38521,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",96.921761
0,2014,,D,DS38528,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2014,,D,DS38530,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",66.49054
0,2014,,D,DS38527,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2015,,D,DS38527,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2015,,D,DS38521,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2015,,D,DS38529,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",99.445656
0,2015,,D,DS38528,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2015,,D,DS38530,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",34.093407
0,2016,,D,DS38530,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",69.241623
0,2016,,D,DS38527,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2016,,D,DS38529,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2016,,D,DS38528,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2016,,D,DS38521,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",96.219215
0,2017,,D,DS38529,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2017,,D,DS38528,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2017,,D,DS38521,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2017,,D,DS38530,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",57.969753
0,2017,,D,DS38527,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2018,,D,DS38527,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2018,,D,DS38530,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",70.285942
0,2018,,D,DS38521,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2018,,D,DS38528,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2018,,D,DS38529,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2019,,D,DS38528,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
0,2019,,D,DS38527,Disputed - India/Pakistan,,,,,percent_exposed,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",100
